"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-03","0.01","45","49","33"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-04","0.31","47","49","33"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-05","0.02","49","54","33"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-06","0.01","52","58","39"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-07","0.00","51","58","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-08",,"53","57","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-09","1.85","56","63","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-10","0.00","53","63","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-11","0.01","56","60","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-12","0.08","53","60",
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-13","1.65","50","58","43"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-14","0.04","54","60","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-15","0.00","52","60","44"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-16",,"52","59","44"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-17",,"53","57","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-18",,"55","60","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-19","0.87","60","69","55"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-20","0.55","55","69","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-21","0.08","52","69","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-22","0.20","52","57","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-23","0.94","54","59","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-24","0.24","53","59","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-25","2.60","56",,
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-26","0.12","54","60","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-27","0.03","53","60","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-28","0.02","50","59","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-29","0.08","54","62","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-11-30","1.69","56","62","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-01","0.00","50","61","46"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-02",,"53","59","43"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-03",,"56","59","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-04","2.05","58","64","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-05","0.00","53","64","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-06","0.00","56","61","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-07","0.00","55","61","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-08","0.47","61","68","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-09","0.00","62","68","57"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-10",,"59","68","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-11","0.28","56","62","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-12","0.02","57","62","51"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-13","0.08","54","62","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-14","0.00","56","63","45"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-15","0.83","59","63","56"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-16","0.04","53","63","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-17","0.16","54","59","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-18","0.20","57","60","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-19","0.00","54","60","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-20","0.20","53","62","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-21","0.04","57","62","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-22","0.08","52","62","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-23","0.00","51","55","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-24",,"53","59","48"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-25",,"52","59","47"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-26",,"54","60","50"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-27",,"56","63","49"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-28",,"57","63","54"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-29",,"56","61","52"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-30","0.01","58","69","53"
"SF000068858","EAST LONDON, SF","-33.033","27.833","125.0","2019-12-31","0.24","59","70","53"
"SF002760720","VIOOLSDRIF, SF","-28.7","17.6","168.0","2019-07-01","0.04","58","69","53"
"SF002760720","VIOOLSDRIF, SF","-28.7","17.6","168.0","2019-07-02","0.02","58","75","46"
"SF002760720","VIOOLSDRIF, SF","-28.7","17.6","168.0","2019-07-03","0.00","63","79","48"
"SF002760720","VIOOLSDRIF, SF","-28.7","17.6","168.0","2019-07-04",,"63","80","48"
"SF002760720","VIOOLSDRIF, SF","-28.7","17.6","168.0","2019-07-05",,"59","80","49"
"SF002760720","VIOOLSDRIF, SF","-28.7","17.6","168.0","2019-07-06",,"63","79","49"
"SF002760720","VIOOLSDRIF, SF","-28.7","17.6","168.0","2019-07-07",,"64","79","51"
"SF002760720","VIOOLSDRIF, SF","-28.7","17.6","168.0","2019-07-08",,"61","79","50"
"SF002760720","VIOOLSDRIF, SF","-28.7","17.6","168.0","2019-07-09",,"67","87","51"
"SF002760720","VIOOLSDRIF, SF","-28.7","17.6","168.0","2019-07-10",,"70","91","52"
"SF002760720","VIOOLSDRIF, SF","-28.7","17.6","168.0","2019-07-11",,"70","91","52"
